date,precision_code,precision,region,location,pleiades_name,pleiades_id,lat,lng,title,imprint,series,shelf_location,bsn
Jan-17,3,Region,Ukraine,Black Sea Coast,,,46.130541,32.421764,"Antichnoe Prichernomorʹe : pami͡atniki arkhitektury, skulʹptury, zhivopisi i prikladnogo iskusstva / G. Sokolov ; [fotografy N. Beli͡aev, E. Ignatovich]. / / Aнтичное Причерноморье : памятники aрхитектуры, скульптуры, живописи и прикладного искусства / Г. Соколов ; [фoтoгрaфы Н. Беляев, E. Игнатович]. ","Leningrad : Izd-vo ""Avrora, "", 1973. // Ленинград : Изд-вo ""Aврoрa, "", 1973.",,Oversize Collection N6995.B56 S64 1973 ,4569258
Jan-17,3,Region,Ukraine,Scythia,,,49,43,"Drevnosti skifskoĭ ėpokhi : sbornik stateĭ / [otvetstvennye redaktory toma V. G. Petrenko, L. T. I͡Ablonskiĭ]. / / Древности скифской эпохи : сборник статей / [ответственные редакторы тома В. Г. Петренко, Л. Т. Яблонский]. ","Moskva : Rossiĭskai͡a akademii͡a nauk, In-t arkheologii, 2006. // Москва : Российская академия наук, Ин-т археологии, 2006.",Materialy i issledovanii͡a po arkheologii Rossii ; no 7 // Материалы и исследования по археологии России ; но 7,Large Collection DK34.S4 D74 2006 ,4549002
Jan-17,3,Region,Ukraine,Scythia,,,49,43,"Evrazii͡a v skifo-sarmatskoe vremi͡a : pami͡ati Iriny Ivanovny Gushchinoĭ / otvetstvennye redaktory, D. V. Zhuravlëv, K. B. Firsov. / / Евразия в скифо-сарматское время : памяти Ирины Ивановны Гущиной / ответственные редакторы, Д. В. Журавлёв, К. Б. Фирсов. ","Moskva : Gosudarstvennyĭ istoricheskiĭ muzeĭ, 2012. // Москва : Государственный исторический музей, 2012.",Trudy Gosudarstvennogo istoricheskogo muzei͡a ; 191,Large Collection DK34.S3 E97 2012 ,4571788
Jan-17,3,Region,Ukraine,Scythia,,,49,43,"Stepi evropeĭskoĭ chasti SSSR v skifo-sarmatskoe vremi͡a / otv. red. A. I. Meli͡ukova ; [avtory toma, M. P. Abramova and others]. / / Степи европейской части СССР в скифо-сарматское время / oтв. ред. А. И. Мелюкова ; [aвторы томa, M. П. Aбрaмoвa and others]. ","Moskva : Nauka, 1989. // Москва : Наука, 1989.",Arkheologii͡a SSSR,Large Collection DK34.S4 S74 1989 ,4571765
Jan-17,1,Site,Ukraine,Bliznets-2,Bliznet͡sy,908270988,48.38953,35.056529,"Bliznet͡s-2 : skifskiĭ aristokraticheskiĭ kurgan v Dneprovskom pravoberezhnom Nadporozhʹe / V. A. Romashko, S. A. Skoryĭ. / / Близнец-2 : скифский аристократический курган в Днепровском правобережном Надпорожье / В. А. Ромашко, С. А. Скорый. ","Dnepropetrovsk : Porogi, 2009. // Днепропетровск : Пороги, 2009.",,Large Collection DK508.95.D64 R66 2009,4572051
Feb-17,3,Region,Greece,(General),Hellas,1001896,37.5,22.5,"Black Athena: the Afroasiatic roots of classical civilization, v. 3. / Martin Bernal.","New Brunswick,  N.J.: Rutgers University Press, 1987-<c2006>","The fabrication of ancient Greece, 1785-1985; v. 1",Small Collection DF78 .B465 1987 v.3,2167747
Feb-17,3,Region,Greece,(General),Hellas,1001896,37.5,22.5,The archaeology of Greece: an introduction / William R. Biers.,"Ithaca,  N.Y.: Cornell University Press, c1987.",,Large Collection DF77 .B58 1987 ,2871567
Feb-17,3,City,Ukraine,Olbia,Borysthenes/Olbia,226546,46.691895,31.901597,Olʹvii͡a i nizhnee Pobuzhʹe v antichnui͡u ėpokhu / Pod red. V.F. Gaĭdukevicha. // Ольвия и нижнее Побужье в античную эпоху / под ред. В.Ф. Гайдукевича.,"Moskva ;Leningrad ;Izd-vo Akademii nauk SSSR, 1956. // Москва ;Ленинград: Изд-во Академии наук СССР, 1955.",Materialy i issledovanii͡a po arkheologii SSSR; no. 50,Large Collection DK30 .M3 no.50 ,4600691
Feb-17,2,City,Turkey,Hattusa,Hattusa,283602441,40.01824972,34.62021474,La similitudine nella magia analogica ittita / Giulia Torri.,"Roma: Herder, 2003.",Studia Asiana; 2,Large Collection  DS155 .S848 no.2,4767078
Feb-17,3,Region,Italy,Rome,Rome.,423025,42,12.5,The beginnings of Rome: Italy and Rome from the Bronze Age to the Punic Wars (c. 1000-264 BC) / T.J. Cornell.,"London ;New York: Routledge, 1995.",Routledge history of the ancient world,Small Collection DG233 .C67 1995 ,1349709
Feb-17,3,Region,Iraq,Kār-Tukultī-Ninurta,Kār-Tukultī-Ninurta,430344980,35.49595,43.269,Die assyrischen Königstitel und -epitheta: von den Anfängen bis zu Tukulti-Ninurta I. und seinen Nachfolgern / by Vladimir Sazonov.,"Helsinki :The Neo-Assyrian Text Corpus Project,2016.",Publications of the Foundation for Finnish Assyriological research; No. 17 // State Archives of Assyria studies; volume XXV,Small Collection PJ3545 .S29 2016 ,4600296
Feb-17,3,Region,Bulgaria,Thrace,Thracia.,501638,42.5,22.5,"Thrakien (Thrakē, Rodopē und Haimimontos) / von Peter Soustal ; mit einer Abbildung im Text und zwei Karten.","Wien: Verlag der Österreichischen Akademie der Wissenschaften, 2004.",Tabula Imperii Byzantini; Bd. 6 // Denkschriften / Österreichische Akademie der Wissenschaften. Philosophisch-Historische Klasse; 221. Bd.,Large Collection DF501 .T33 Bd.6 2004 ,4679214
Feb-17,2,City,Turkey,Parium,Parium/Col. Gemella Iulia *Hadriana.,511354,40.420499,27.069096,"Parion, the flourishing city of ancient Troad: surveys, excavation and restoration works carried out between 1997-2009 / edited by Prof. Dr. Cevat Başaran ; translated by Asc. Prof. Dr. Vedat Keleş, Res. Ast. Michael D. Yılmaz.","İstanbul :Ege Yayınları,2015.",,Large Collection  DS156.P33 P2719 2015,4677245
Feb-17,2,City,Turkey,Smyrna,Smyrna/Eurydikeia.,550893,38.41719605,27.141387,"Smyrna /İzmir Kazı ve Araştırmaları: I. Çalıştay bildirileri / editör, Akın Ersoy, Gözde Şakar.","İstanbul :Ege Yayınları,{2015]",Antik Smyrna kazısı yayın çalışmaları; 3,Large Collection  DS51.I95 S95 2015,4600173
Feb-17,2,City,Greece,Lerna,Lerna.,570424,37.55060395,22.7174819,"Lerna, a preclassical site in the Argolid: results of excavations conducted by the American School of Classical Studies at Athens, vol. 7.","Princeton,  N.J.: American School of Classical Studies at Athens, 1969-<2013>",,Oversize Collection DF221.L47 A44 1969 v.7,2611536
Feb-17,2,City,Turkey,Ephesus,Ephesus/Arsinoe(ia),599612,37.94218342,27.34551256,"Christian origins in Ephesus and Asia Minor / Mark R. Fairchild, Ph.D., Luke J. Peters Professor of Biblical Studies, Huntington University.","Beyoǧlu-İstanbul [Turkey] :Arkeoege,[2015] // ©2015",,Small Collection  BR185 .F35 2015,4600131
Feb-17,1,Site,Turkey,Pessinous (Roman sanctuary),Pessinous/Iustinianoupolis.,609500,39.38106323,31.55139348,The Roman sanctuary site at Pessinus: from Phrygian to Byzantine times / Angelo Verlinde.,"Leuven :Peeters,2015.",Monographs on antiquity; vol. VII,Large Collection  DS156.P47 V45 2015,4679123
Feb-17,3,Region,Iraq,Mitanni,Mitanni.,641191178,36.25,38.25,"Der ""Common Style"" der Mitanni-Glyptik und die Glyptik der Levante und Zyperns in der späten Bronzezeit / Beate Salje.","Mainz am Rhein: P. v. Zabern, 1990.",Baghdader Forschungen; Bd. 11,Oversize Collection CD5344 .S25 1990 ,1986976
Feb-17,3,Region,Lebanon,Nahr Ibrahim,Adonis fl.,668180,34.0695116,35.6574705,"Du Mont Liban aux sierras d'Espagne: sols, eau et sociétés en Montagne:  autour du projet Franco-Libanais CEDRE ""Nahr Ibrahim"" / textes réunis par Romana Harfouche et Pierre Poupet.","Oxford :Archaeopress Archaeology,[2015]",,Large Collection  DS89.B9 D8 2015,4600165
Feb-17,2,City,Syria,Arwad,Arados.,668197,34.857075,35.85843317,"Arwad, cité phénicienne du nord / J. Elayi et A.G. Elayi.","Pendé :Gabalda,2015","Supplément à Transeuphratène,0575-0741; no 19",Small Collection  DS99.A85 E56 2015,4600128
Feb-17,2,City,Syria,Ugarit,Leukos Limen.,668295,35.602208,35.78568,"La tranchée ""Ville Sud"": études d'architecture domestique / Olivier Callot.","Paris: Editions Recherche sur les civilisations, 1994.",Publications de la Mission archéologique française de Ras Shamra-Ougarit // Ras Shamra-Ougarit; 10,Large Collection DS99.U35 R37 1983 vol.10 ,1202967
Feb-17,2,City,Palestine/Israel,Beth She'arim,Beth She'arim.,678063,32.700095,35.135395,"Beth Sheʻarim: report on the excavations during 1936-1940, vol. 1-3.","New Brunswick,  N.J.: Rutgers University Press on behalf of the Israel Exploration Society and the Institute of Archaeology,  Hebrew University, [1973-76]",,Large Collection DS110.B3933 B413 1973b v.1-v.3,2431676
Feb-17,3,Region,Lebanon,(General),Phoneice,678334,33.25,35.25,"Le maṭrūf, le madras et le beqūf: la fabrication de l'huile d'olive au Liban:  essai d'anthropologie des techniques / Moheb Chanesaz ; préface de Robert Cresswell.","Lyon: Maison de l'Orient et de la Méditerranée, ©2006.","Travaux de la maison de l'Orient et de la Méditerranée,0766-0510; 44",Large Collection HD9490.5.O463 L43 2006 ,4743382
Feb-17,1,Site,Palestine/Israel,Samaria - Ostraca House,Samaria/Sebaste,678370,32.276258,35.188835,The archaeology of the Ostraca House at Israelite Samaria : epigraphic discoveries in complicated contexts / by Ron E. Tappy.,"Boston, MA : American Schools of Oriental Research, [2016]",Annual of the American Schools of Oriental Research ; v. 70,Large Collection DS101 .A45 v.70 2016,4677253
Feb-17,2,City,Jordan,Kuntillat 'Ajrud,Kuntillat 'Ajrud.,686550284,30.193056,34.421111,"Kuntillet ʻAjrud: Iron Age inscriptions and iconography / Brian B. Schmidt, guest editor.","Rolling Hills Estates, California :Western Academic Press,2013.","Maarav,0149-5712; vol. 20, no. 1",Small Collection DT73.K75 K86 2013 ,4600293
Feb-17,2,City,Palestine/Israel,Gibeon,Gabaon,687900,31.849056,35.184362,"Winery, defenses, and soundings at Gibeon,by James B. Pritchard; with contributions by William L. Reed, Douglas M. Spence, and Jane Sammis.","[Philadelphia]University Museum,  University of Pennsylvania, 1964.","University Museum, University of Pennsylvania. Museum monographs",Large Collection DS110.J5 P73 1964 ,2681426
Feb-17,1,Site,Jordan,Khirbet et-Tannur,Khirbet et-Tannur,697687,30.9437675,35.707167,"The Nabataean temple at Khirbet et-Tannur, Jordan : final report on Nelson Glueck's 1937 excavation / by Judith S. McKenzie, Joseph A. Greene, Andres T. Reyes, Catherine S. Alexander, Deirdre G. Barrett, Brian Gilmour, John F. Healey, Margaret O'Hea, Nadine Schibille, Stephan G. Schmid, Wilma Wetterstrom, and Sara Whitcher Kansa ; with contributions by Kate da Costa, Patrick Degryse, Katherine Eremin, Sheila Gibson, Owen Gingerich, and Elias Khamis.","Boston, MA : American Schools of Oriental Research in collaboration with ; [Oxford] : Manar al-Athar, University of Oxford, 2013.",Annual of the American Schools of Oriental Research ; v. 67-68,Large Collection DS101 .A45 v.67-68 (2013),3907301
Feb-17,3,Region,Cyprus,(General),Cyprus (island),707498,35.04136726,33.27561106,"Kypriakē archaiologia =  Archaeologia Cypria, T.6","Leukōsia,  Kypros: Syndesmos Kypriōn Archaiologōn,  2012",,Oak Collection DS54.3 .A73 T.6 (2012),3376777
Feb-17,3,Region,Cyprus,(General),Cyprus (island),707498,35.04136726,33.27561106,"Cyprus / Edgar Peltenburg (ed.) ; with contributions by Diane Bolger, David Frankel, Vasiliki Kassianidou, Priscilla Keswani, Carole McCartney, Demetra Papaconstantinou, Charalambos Paraskeva & Jennifer M. Webb.","Turnhout :Brepols,2013.",Associated regional chronologies for the Ancient Near East and the Eastern Mediterranean (ARCANE); vol. II,Large Collection DS62.23 .A733 v.2 2013 ,3748814
Feb-17,2,City,Cyprus,Nicosia,Ledroi/Leuke Ousia,707558,35.157167,33.347297,"χυρωμενες πολεις : παρελθον, παρον και μελλον / επιμελεια Δεσποινα Πηλειδου, Ευθυμια Αλφα. // Ochyrōmenes poleis : parelthon, paron kai mellon / epimeleia Despoina Pēleidou, Euthymia Alpha.","Leukōsia : Politistiko Hidryma Trapezēs Kyprou : Syndesmos Kypriōn Archaiologōn, [2012]","Kypriakē archaiologia =  Archaeologia Cypria, T.6",Oak Collection DS54.3 .A73 T.6 (2012),4600311
Feb-17,2,City,Egypt,Alexandria,Alexandria,727070,31.19824567,29.90791467,Ivory and bone sculpture in ancient Alexandria / Elżbieta Rodziewicz.,"Alexandrie: Centre d'Études Alexandrines, 2016",,Large Collection NK5988.A1 R38 2017,4745110
Feb-17,2,City,Egypt,Alexandria,Alexandria,727070,31.19824567,29.90791467,"Le commentaire astronomique aux Tables faciles de Ptolémée attribué à Stéphanos d'Alexandrie, t. 1 / [edité, traduit et analysé par] Jean Lempire.","Louvain-la-Neuve :Université catholique de Louvain, Institut orientaliste :Peeters,2016-",Publications de l'Institut orientaliste de Louvain; 68 // Corpus des astronomes byzantins; 11,Small Collection QB41 .S74 2016 t.1,4745142
Feb-17,2,City,Egypt,Hawara,Haueris,736918,29.253514,30.895832,Hawara: eine ägyptische Siedlung in hellenistischer Zeit / Steve Pasek.,"Berlin: Frank & Timme, ©2007.","Altertumswissenschaften/Archäologie,1863-4397; Bd. 1-2",Small Collection  DT73.H3 P38 2007 T.1-2,4767031
Feb-17,2,City,Egypt,Narmouthis,Narmouthis.,736972,29.191783,30.641461,Ostraka demotici e bilingui da Narmuthis: ODN 100-188 / Angiolo Menchetti.,"Pisa: ETS, 2005.",Biblioteca di studi egittologici; 5,Small Collection PJ1829 .M45 2005 ,4721200
Feb-17,3,Region,Egypt,Dakhla Oasis,Esotero (Oasis),776172,25.66749968,28.86887622,"Egyptian oases: Baḥariya, Dakhla, Farafra, and Kharga during Pharaonic times / Lisa L. Giddy.","Warminster,  Wiltshire,  England: Aris & Phillips, c1987.",,Small Collection DT83 .G45 1987 ,2891855
Feb-17,1,Site,Ukraine,Motroninskoe Gorodishche.,Motroninskoe Gorodishche.,78124778,49.155224,32.248284,"Motroninskoe gorodishche Skfiskoĭ ėpokhi: (po materialam raskopok 1988-1996 gg.) / S.S. Bessonova, S.A. Skoryĭ. // Moтрoнинское гoрoдищe Скифской эпохи: (пo материалам раскопок 1988-1996 гг.) / С.С. Бeссoнoвa, С.А.Скорый.","Kiev ;Krakov: [publisher not identified], 2001. // Kиев ;Kраков: [publisher not identified], 2001.",,Large Collection DK508.95.M68 B47 2001 ,4680460
Feb-17,2,City,Egypt,Thebes,Diospolis Magna/Thebai.,786017,25.67602907,32.6339435,"Les papyrus démotiques de Tsenhor (P. Tsenhor): les archives privées d'une femme égyptienne du temps de Darius 1er, v. 1-2 / éditées par P.W. Pestman ; transcriptions hiéroglyphiques et paléographie établies par P.W. Pestman et S.P. Vleeming.","Leuven :In Aedibus Peeters,1994.",Studia demotica; volume IV,Oversize Collection PJ1845.T47 P37 1994 v.1-2,1359152
Feb-17,1,Site,Egypt,Karnak,Karnak.,786050,25.6886038,32.64100155,"Le décret d'Horemheb / traduction, commentaire épigraphique, philologique et institutionnel, Jean-Marie Kruchten.","Bruxelles,  Belgique: Editions de l'Université de Bruxelles, [1981]",Université libre de Bruxelles. Faculté de philosophie et lettres; 82,Large Collection PJ1531 .E3514 1981 ,4722340
Feb-17,1,Site,Egypt,Dendara - Temple of Hathor,Tentyra.,"<a href=""https://pleiades.stoa.org/places/786127/the-temple-of-hathor-at-dendera/""target=""new"">https://pleiades.stoa.org/places/786127/the-temple-of-hathor-at-dendera/</a>",26.141775,32.67009722,"The theology of Hathor of Dendera: aural and visual scribal techniques in the Per-wer sanctuary, T.2 / by Barbara A. Richter.","Atlanta, Georgia :Lockwood Press,[2016] // ©2016",Wilbour studies in Egyptology and Assyriology; number 4,Large Collection  DT73.D4 R53 2016 T.2,4679082
Feb-17,1,Site,Great Britain,London - 75 Cannon St,Londinium/Augusta,79574,51.512342,-0.091604,"Roman London's first voices: writing tablets from the Bloomberg excavations, 2010-14 / Roger S O Tomlin.","[London] :MOLA (Museum of London Archaeology),[2016] // ©2016",MOLA monograph series; 72,Large Collection  DA677.1 .T65 2016,4745128
Feb-17,2,City,Egypt,Saqqarah,Saqqarah,796289136,29.8717455,31.216001,"Die Altägyptischen Pyramidentexte nach den Papierabdrücken und Photographien des Berliner Museums, Bd. 1-4 / Neu hrsg. und erläutert von Kurt Sethe.","Hildesheim: G. Olms, 1969.",,Large Collection PJ1553 .A1 1969 Bd.1-Bd.3-4,4739879
Feb-17,3,Region,Russia,Volga River Region,Rha/Attila (river),834296,45.833333,47.966667,Stepnoe Povolzhʹe i Prichernomorʹe v epokhu pozdneĭ bronzy / O.A. Krivtsova-Grakova ; pod red. K.F. Smirnova. // Степное Поволжье и Причерноморье в эпоху поздней бронзы / О.А. Кривцова-Гракова ; под редакцией К.Ф. Смирнова.,"Moskva: Izd-vo Akademii nauk SSSR, 1955. // Москва: Изд-во Академии наук СССР, 1955.",Materialy i issledovanii͡a po arkheologii SSSR; no. 46,Large Collection DK30 .M3 no.46 ,4600660
